model	patient	ref	tgt	L1_pred	L1_zero	L1_oracle	alpha_oracle	cos	amp_ratio	ratio_pred	ratio_oracle
E4_Decoder	P7	4	3	0.1591210514307022	0.13662996888160706	0.11067668348550797	0.5800849635878788	0.7624854611678012	1.6579566897125808	1.1646130986722554	0.8100469054590198
E4_Decoder	P7	4	5	0.11655107885599136	0.11955315619707108	0.08881458640098572	0.6305580648131762	0.7952830134301007	1.4739676398383883	0.9748891837189886	0.7428878435846897
E4_Decoder	P7	4	6	0.18061856925487518	0.22491981089115143	0.15243956446647644	0.7271723499902668	0.8104546724371237	1.2531998608878732	0.8030353953226665	0.6777507230799187
E4_Decoder	P7	4	7	0.216673344373703	0.2637025713920593	0.1922675222158432	0.67663948209449	0.667296770745027	0.937687824320439	0.8216580643484295	0.7291074986522972
E4_Decoder	P7	4	8	0.3309774696826935	0.24835869669914246	0.2245987206697464	0.3138107338470148	0.4744393622876787	1.42758770780558	1.3326590696505145	0.904332015165233
E4_Decoder	P7	4	9	0.4183413088321686	0.30363690853118896	0.24212045967578888	0.39097289987451794	0.7033543628724741	1.729911173188104	1.3777683050978549	0.7974012805196202
E4_Decoder	P7	4	10	0.49232545495033264	0.38846904039382935	0.29603397846221924	0.4795449130810208	0.7929387036961623	1.7339299336041991	1.2673479833842456	0.7620529506343683
E4_Decoder	P7	5	1	0.5356915593147278	0.4737871289253235	0.337150901556015	0.5676619190228976	0.8423085836015893	1.7176978597634016	1.1306587423128613	0.7116084016903622
E4_Decoder	P7	5	2	0.414949506521225	0.3774005174636841	0.2716292142868042	0.5908013203424448	0.8376349939978591	1.6685768644050016	1.099493740257402	0.7197372598010339
E4_Decoder	P7	5	3	0.24929986894130707	0.260765939950943	0.18684734404087067	0.6577601121537627	0.8166021833373656	1.5036933080035677	0.9560292612915897	0.7165327806078571
E4_Decoder	P7	5	4	0.1278083324432373	0.11580222845077515	0.09273244440555573	0.6097824848481955	0.7652529268595236	1.5875895041896302	1.1036776593428483	0.8007829006932639
E4_Decoder	P7	5	6	0.09355708211660385	0.08929811418056488	0.06950925290584564	0.5452544598678986	0.7078482089858192	1.370206799224377	1.0476938172224683	0.7783955298909756
E4_Decoder	P7	5	7	0.23374055325984955	0.15789218246936798	0.14617961645126343	0.2445396651676379	0.40129676517719287	1.5460988503919728	1.4803807864597514	0.9258192151446328
E4_Decoder	P7	5	8	0.3779292404651642	0.23877571523189545	0.21230077743530273	0.31982663670951567	0.5996578676847412	1.8725868771618117	1.582779220651166	0.8891221505885527
E4_Decoder	P7	5	9	0.489201158285141	0.3607138395309448	0.2817544639110565	0.44350286675054496	0.7640633698690018	1.8127136029419595	1.3562029084364353	0.7811024502897828
E4_Decoder	P7	5	10	0.5564631819725037	0.4712889790534973	0.3446415066719055	0.5259573222179459	0.8179468875905962	1.71875639630905	1.1807260655448895	0.7312742754223929
E4_Decoder	P7	6	1	0.5705403685569763	0.5488995909690857	0.3802645206451416	0.6061521965432665	0.8494615260103395	1.6349402126481287	1.0394257491605772	0.692776104958982
E4_Decoder	P7	6	2	0.4597291648387909	0.46350526809692383	0.3203390836715698	0.6368182789114835	0.8467116136040425	1.5691619022960002	0.9918531600004526	0.6911228538713902
E4_Decoder	P7	6	3	0.3126564919948578	0.3460705578327179	0.23761676251888275	0.682125742732599	0.8276234994070729	1.4386971388349008	0.9034472448418693	0.6866136316448536
E4_Decoder	P7	6	4	0.19928964972496033	0.22439415752887726	0.15548622608184814	0.6785856014073075	0.8082955246773833	1.372855277925547	0.8881231664835737	0.6929156614152873
E4_Decoder	P7	6	5	0.10188937187194824	0.09564349800348282	0.07632019370794296	0.5754947471292007	0.7200905288170928	1.390025698493175	1.0653036954821329	0.7979653118203999
E4_Decoder	P7	6	7	0.21153046190738678	0.09158173948526382	0.09131395071744919	0.16878578072687359	0.41026362507600683	2.5085072911326325	2.3097449676791038	0.9970759589267495
E4_Decoder	P7	6	8	0.38313260674476624	0.2387174367904663	0.21107934415340424	0.37249435802872854	0.6718575173763931	1.9779519432889738	1.6049628041250292	0.88422256451538
E4_Decoder	P7	6	9	0.5215167999267578	0.3933442234992981	0.30582523345947266	0.48010453099278316	0.7846608013264237	1.819196226192826	1.3258534605826962	0.7775002534390044
E4_Decoder	P7	6	10	0.6002208590507507	0.5273525714874268	0.38074010610580444	0.5546952851953354	0.8271909648313077	1.6912884738725682	1.1381775523684183	0.7219839756008133
E4_Decoder	P7	7	1	0.45723697543144226	0.5455803871154785	0.36445486545562744	0.7142203235349376	0.8623900542404265	1.414666220884025	0.8380744363793684	0.6680131362172413
E4_Decoder	P7	7	2	0.38606807589530945	0.4822039008140564	0.3176940977573395	0.743822385091485	0.8493832233101561	1.3213707510152979	0.8006324196953809	0.6588376768022998
E4_Decoder	P7	7	3	0.29922688007354736	0.38610103726387024	0.2613064646720886	0.7546443091474312	0.7943285725891156	1.1585734459946517	0.7749963123488034	0.676782602097766
E4_Decoder	P7	7	4	0.22975431382656097	0.26348260045051575	0.1891363263130188	0.6323785181144488	0.7271855191565448	1.1152331579401136	0.8719904594600005	0.7178323198177946
E4_Decoder	P7	7	5	0.22508101165294647	0.1544819325208664	0.13641111552715302	0.30324222399909617	0.5129368979682575	1.5879865794220298	1.45700541144217	0.8830231037453361
E4_Decoder	P7	7	6	0.1722845733165741	0.08666761964559555	0.08378889411687851	0.19800902117003658	0.41479401205055383	2.1327962725433656	1.9878770643648294	0.9667843014439668
E4_Decoder	P7	7	8	0.22024832665920258	0.16415773332118988	0.1403125673532486	0.4811952087391564	0.7231533448848085	1.7603560855571976	1.3416871822192271	0.8547423536770821
E4_Decoder	P7	7	9	0.35266345739364624	0.3482276499271393	0.25689229369163513	0.6250377065163834	0.8219553942621182	1.4947446900081434	1.012738240250121	0.7377136587097133
E4_Decoder	P7	7	10	0.4699532389640808	0.5033466219902039	0.3607577085494995	0.677515920216848	0.8416549264079086	1.4392926973252043	0.9336572819460126	0.7167182470065739
E4_Decoder	P7	8	1	0.29967832565307617	0.4389575719833374	0.26247262954711914	0.7874028145270321	0.8795293653443668	1.260548594036312	0.6827045363383134	0.5979453284316109
E4_Decoder	P7	8	2	0.27555954456329346	0.4015265107154846	0.25272396206855774	0.8196550429474779	0.828189597369039	1.0691074393223217	0.6862798276314827	0.6294079103724087
E4_Decoder	P7	8	3	0.28319182991981506	0.3193090558052063	0.24223685264587402	0.6284509434696525	0.668373521435258	1.0055280899078596	0.8868894407197006	0.7586281949787544
E4_Decoder	P7	8	4	0.3234478831291199	0.25085732340812683	0.22414547204971313	0.3484011619235143	0.5151104368420283	1.4163588171992556	1.2893699045129865	0.8935177534563923
E4_Decoder	P7	8	5	0.3861413598060608	0.244694322347641	0.21556495130062103	0.324803503538017	0.6154198147842664	1.895679540725204	1.5780560664479326	0.8809560811728381
E4_Decoder	P7	8	6	0.3655132055282593	0.24249248206615448	0.21411259472370148	0.4028281683916108	0.6861162834577675	1.9038713368277063	1.5073176801767547	0.8829659084659347
E4_Decoder	P7	8	7	0.18539568781852722	0.16365806758403778	0.1353798657655716	0.5585014279472749	0.7399398262401816	1.506651567233402	1.1328233954817244	0.8272116844838985
E4_Decoder	P7	8	9	0.1704990416765213	0.18187378346920013	0.1297134906053543	0.6644963662943633	0.8397732547352207	1.4170170087096328	0.9374580460377065	0.7132060934297381
E4_Decoder	P7	8	10	0.28342482447624207	0.36076587438583374	0.24197959899902344	0.7683383257716428	0.866566960830002	1.283986449943023	0.7856198288120884	0.6707386041181651
E4_Decoder	P7	9	1	0.19559790194034576	0.26777756214141846	0.16341637074947357	0.7333217464512306	0.8507690592995051	1.2538315698040825	0.7304491846745799	0.6102690958967288
E4_Decoder	P7	9	2	0.2124563306570053	0.24453416466712952	0.19060014188289642	0.6878638979894339	0.674917117317079	0.9507628456906556	0.8688206449442762	0.7794417689746935
E4_Decoder	P7	9	3	0.3340517580509186	0.24164384603500366	0.21803803741931915	0.33288277539104855	0.5083216264033226	1.4776233726659627	1.3824136783625314	0.9023115671968528
E4_Decoder	P7	9	4	0.42512834072113037	0.3064723014831543	0.2498915195465088	0.39449992639511716	0.693217598941756	1.7450875247476931	1.3871672534964736	0.8153804384186557
E4_Decoder	P7	9	5	0.49433767795562744	0.36852356791496277	0.2954351603984833	0.46542803962578383	0.7642334218401197	1.7994786335952362	1.3414004448955525	0.8016723654066414
E4_Decoder	P7	9	6	0.508831799030304	0.40336665511131287	0.3234214782714844	0.5239917817203622	0.7896612722192898	1.7445258806978996	1.2614622269406155	0.8018051918104959
E4_Decoder	P7	9	7	0.31262534856796265	0.35598012804985046	0.2567859888076782	0.7172052660147905	0.8331034325974058	1.318899623883796	0.8782101132459379	0.7213492230996631
E4_Decoder	P7	9	8	0.1407734602689743	0.18223892152309418	0.13050174713134766	0.8319652775643128	0.8307194300369116	1.105869869055609	0.7724664911997673	0.7161024990746
E4_Decoder	P7	9	10	0.1427989900112152	0.17406220734119415	0.11133106052875519	0.6871453211332371	0.8601412345284773	1.377117237264627	0.8203905499790817	0.6396050138013343
E4_Decoder	P7	10	1	0.1002315878868103	0.07599269598722458	0.06705780327320099	0.37925096263330693	0.5684475750168126	1.470039124390249	1.318963442271618	0.882424322522711
E4_Decoder	P7	10	2	0.17601248621940613	0.1497299075126648	0.13471348583698273	0.3971114727017575	0.508108187612207	1.1461965509958978	1.1755332594760217	0.899709938213834
E4_Decoder	P7	10	3	0.3575528562068939	0.2762218713760376	0.21830888092517853	0.44276616375418126	0.7353636827275163	1.6565869294354556	1.2944407856832434	0.7903388672216379
E4_Decoder	P7	10	4	0.48397526144981384	0.39431270956993103	0.3002179265022278	0.5041669350682799	0.7999732625414012	1.696218933311019	1.227389454369036	0.7613701491632604
E4_Decoder	P7	10	5	0.5737863183021545	0.4844568073749542	0.36072713136672974	0.5441890208279594	0.8255728992411248	1.710851039154056	1.1843910738115857	0.7446012232160428
E4_Decoder	P7	10	6	0.590661346912384	0.5441287755966187	0.4043230414390564	0.6020170787768837	0.8350963370201954	1.6036441734999551	1.0855175712123366	0.7430649867684905
E4_Decoder	P7	10	7	0.41323986649513245	0.5235970616340637	0.3496358096599579	0.7651546106327819	0.8620124780458388	1.2871595215952973	0.7892325927221137	0.6677573945292965
E4_Decoder	P7	10	8	0.24317704141139984	0.3737032115459442	0.2301286906003952	0.8826030894272123	0.8834954847920196	1.124566526446378	0.6507223751313759	0.6158060286621392
E4_Decoder	P7	10	9	0.12007512152194977	0.17526987195014954	0.11150148510932922	0.8317202505267208	0.8578586292238035	1.1345826277026416	0.6850870613752812	0.6361702891016124
E4_Decoder	P9	1	2	0.19756117463111877	0.12565873563289642	0.10019659996032715	0.32285020471028764	0.686322907245009	2.0482891120356537	1.5722040623445432	0.7973707474906067
E4_Decoder	P9	1	3	0.3149498999118805	0.3456847071647644	0.2053106129169464	0.5794112713271847	0.8723343000970369	1.4787777747963577	0.9110900580330424	0.5939244885921112
E4_Decoder	P9	1	4	0.3982917368412018	0.5452423095703125	0.315483957529068	0.6962737453995028	0.8705763764709771	1.2917541572403402	0.7304857489050738	0.5786123930435452
E4_Decoder	P9	1	5	0.44833803176879883	0.6940400004386902	0.36643174290657043	0.7404731426440416	0.8899280449397675	1.236431905764346	0.6459829858299413	0.5279691987132665
E4_Decoder	P9	1	6	0.4878656566143036	0.7583379149436951	0.38537320494651794	0.7194572532567121	0.8964238634691262	1.2777288303136243	0.6433354405740435	0.5081813758120364
E4_Decoder	P9	1	7	0.4051998555660248	0.7162362933158875	0.33676719665527344	0.7559186172813496	0.9088158886297809	1.237192735987477	0.5657348829533778	0.470190075255997
E4_Decoder	P9	1	8	0.30567556619644165	0.5445877909660339	0.24878327548503876	0.7229464788304272	0.905294488235776	1.254303650914057	0.5612971338454165	0.45682859515400964
E4_Decoder	P9	1	9	0.2012786865234375	0.33283543586730957	0.16702412068843842	0.6728117177647787	0.8820518268282808	1.2301705380355477	0.6047393541464156	0.501821929666844
E4_Decoder	P9	1	10	0.1432248055934906	0.13123619556427002	0.11304477602243423	0.44013904145894944	0.5567264340454895	1.1939048055697916	1.0913513987332055	0.8613841290993006
E4_Decoder	P9	2	1	0.20099793374538422	0.12845824658870697	0.100810207426548	0.34620354406366316	0.7116452003962004	1.9923907600052395	1.5646946699259583	0.7847702277092301
E4_Decoder	P9	2	3	0.19536924362182617	0.26710671186447144	0.1613875925540924	0.707010011040826	0.8667307986808657	1.1800893818840459	0.7314276839323884	0.6042064290618786
E4_Decoder	P9	2	4	0.2892155647277832	0.45742252469062805	0.2646978199481964	0.8165326887145629	0.8710931225190637	1.099924063673726	0.6322722409076608	0.5786724650851451
E4_Decoder	P9	2	5	0.3506234884262085	0.6254575848579407	0.34003975987434387	0.9133303523319165	0.887871811683473	1.0229418525790586	0.5605871555716206	0.5436655787803367
E4_Decoder	P9	2	6	0.3670458197593689	0.6940983533859253	0.3514500558376312	0.8934213421553526	0.8994471619691288	1.0523648438498099	0.5288095238504159	0.5063404258534837
E4_Decoder	P9	2	7	0.3062140941619873	0.6639881134033203	0.3008815348148346	0.9429188138232629	0.9180037008152289	1.0232141416626857	0.4611740601687344	0.4531429535276527
E4_Decoder	P9	2	8	0.22294802963733673	0.4815393388271332	0.21754099428653717	0.9090322390277479	0.9107472560583698	1.0112939756711317	0.462990272363547	0.45176162515900237
E4_Decoder	P9	2	9	0.1960889995098114	0.27819758653640747	0.1803649514913559	0.7835639845494834	0.7913688142880781	0.9769217171178282	0.7048551425306826	0.6483339907327043
E4_Decoder	P9	2	10	0.26153281331062317	0.11813804507255554	0.11610583961009979	0.10329200994007144	0.24075725262446	2.311691219614754	2.213789919665595	0.9827980439221958
E4_Decoder	P9	3	1	0.2768273651599884	0.3553783595561981	0.22721919417381287	0.7107443574382666	0.8409176418905996	1.1831963313065532	0.7789651725155539	0.6393726237511131
E4_Decoder	P9	3	2	0.18920104205608368	0.28027763962745667	0.18775367736816406	0.9657261664244103	0.8064072888341666	0.8345883186669971	0.6750486492877867	0.6698846101948236
E4_Decoder	P9	3	4	0.1481543928384781	0.21153485774993896	0.14773057401180267	0.978312177796002	0.7626560721652457	0.8252146882902617	0.7003781523970644	0.6983746110839044
E4_Decoder	P9	3	5	0.2057301253080368	0.36463621258735657	0.20635373890399933	1.0145899201909234	0.8484905607183705	0.8860643752939259	0.5642065110544928	0.5659167460076742
E4_Decoder	P9	3	6	0.2471175193786621	0.4436097741127014	0.24310584366321564	0.9515967780208596	0.8618123963507759	0.9829826371853737	0.557060582970565	0.5480173293058537
E4_Decoder	P9	3	7	0.2262381613254547	0.41107508540153503	0.22289034724235535	0.9549994260759459	0.8505981222053259	0.9467350674833912	0.550357268926836	0.5422132237098187
E4_Decoder	P9	3	8	0.22294461727142334	0.24858269095420837	0.18113453686237335	0.5910095304353241	0.7182759121054344	1.1967682226255671	0.8968629972409952	0.728669144931496
E4_Decoder	P9	3	9	0.23401637375354767	0.19104614853858948	0.1506062150001526	0.44829635613918123	0.6823995088444984	1.5557605400855095	1.2249206568342759	0.7883237435154657
E4_Decoder	P9	3	10	0.2997613549232483	0.2867061495780945	0.19797003269195557	0.5614815798826666	0.8011497727012936	1.5286005054892782	1.045535142390093	0.6904980342531212
E4_Decoder	P9	4	1	0.3804890215396881	0.5487504005432129	0.36033397912979126	0.856024033302894	0.8012160011761504	0.9729876891227536	0.6933735650361962	0.6566445851758713
E4_Decoder	P9	4	2	0.29781511425971985	0.46065884828567505	0.29531848430633545	0.9673393694665314	0.804829797270815	0.8482234336601339	0.6464981957212541	0.641078501813983
E4_Decoder	P9	4	3	0.15726381540298462	0.22022369503974915	0.15731780230998993	1.0016912202297423	0.7456029630489616	0.8258807245532033	0.7141094212164562	0.7143545669851509
E4_Decoder	P9	4	5	0.11855494230985641	0.1678834706544876	0.1175505742430687	0.9520134326854287	0.7623445286716481	0.8313643685040749	0.7061740018101501	0.7001914708148578
E4_Decoder	P9	4	6	0.14632022380828857	0.23192930221557617	0.13722050189971924	0.8418677151531174	0.8345545861130926	1.0349047471597335	0.6308828699544193	0.5916479745718979
E4_Decoder	P9	4	7	0.16486434638500214	0.22076039016246796	0.1446142941713333	0.6986909745327669	0.7743324452977256	1.0650211170393808	0.7468022060645513	0.6550735576472974
E4_Decoder	P9	4	8	0.22253254055976868	0.185879647731781	0.1519329845905304	0.43327473268896943	0.6036731180175849	1.418508103205493	1.197186153918673	0.8173728885572525
E4_Decoder	P9	4	9	0.2901615798473358	0.30226272344589233	0.2323494851589203	0.631145599192868	0.7119932196287168	1.2308591875449828	0.9599648164993698	0.7687004289184632
E4_Decoder	P9	4	10	0.3637506663799286	0.44025975465774536	0.30337220430374146	0.7283626268600439	0.7925941903208958	1.187839601438386	0.8262183007454443	0.6890754857653995
E4_Decoder	P9	5	1	0.440472811460495	0.7003536820411682	0.41686925292015076	0.8734453400119042	0.8500831970821214	1.0009251004004498	0.6289291007605542	0.5952267598639488
E4_Decoder	P9	5	2	0.36761221289634705	0.6297053694725037	0.36767783761024475	1.0007849055428133	0.8550582502223579	0.8805024229736886	0.5837844660659178	0.5838886810163996
E4_Decoder	P9	5	3	0.2179294377565384	0.3719090223312378	0.2184230387210846	1.0083658939654658	0.8350795726664159	0.8740641515092824	0.5859751301285756	0.5873023390288926
E4_Decoder	P9	5	4	0.12346374988555908	0.17390668392181396	0.12235382199287415	0.9534785273677978	0.7784748633857709	0.8694698731471471	0.7099425226293583	0.7035602038613002
E4_Decoder	P9	5	6	0.10516899824142456	0.10704535990953445	0.09065568447113037	0.5971255953360782	0.5721386100205673	1.0019181911808783	0.9824713404700994	0.8468903700986644
E4_Decoder	P9	5	7	0.16034233570098877	0.1106972023844719	0.09346020966768265	0.338400778625328	0.6078793470036972	1.698379817578551	1.4484768562089774	0.8442870068484479
E4_Decoder	P9	5	8	0.2640632092952728	0.23326651751995087	0.19309483468532562	0.5265218912054931	0.6685207073896959	1.3393697565108587	1.1320236273201445	0.8277863310100241
E4_Decoder	P9	5	9	0.3410416841506958	0.405952513217926	0.2835221290588379	0.7126104032518855	0.8015073081042264	1.2094554455145068	0.8401024086470321	0.6984120551721668
E4_Decoder	P9	5	10	0.44044336676597595	0.6018003821372986	0.3906444311141968	0.7918455194526742	0.8347505852972814	1.1272453000697908	0.7318761832648527	0.6491262596524451
E4_Decoder	P9	6	1	0.4795299172401428	0.7799277901649475	0.4728618264198303	0.9531034043629399	0.8423113697440575	0.9322085924313793	0.6148388649399539	0.6062892390586883
E4_Decoder	P9	6	2	0.40138721466064453	0.706062912940979	0.40407511591911316	1.0292633022887423	0.8601951696846258	0.8866106118883663	0.5684864723863455	0.5722933587263639
E4_Decoder	P9	6	3	0.2590929865837097	0.45172011852264404	0.25508615374565125	0.9597404153783213	0.8508367692473441	0.951401479366275	0.5735697303699387	0.5646995634817273
E4_Decoder	P9	6	4	0.15773168206214905	0.24551589787006378	0.14551423490047455	0.818716603650497	0.8359769324835336	1.0609916613225037	0.6424499734254544	0.5926876270044481
E4_Decoder	P9	6	5	0.10996018350124359	0.10987795889377594	0.09136832505464554	0.5853014196743378	0.5842856237379643	1.0780118698709	1.0007483266734791	0.8315437051663427
E4_Decoder	P9	6	7	0.14550182223320007	0.112795390188694	0.0981854721903801	0.339647242721944	0.4515616208546934	1.3550110310265635	1.2899624886246848	0.8704741570211942
E4_Decoder	P9	6	8	0.25433969497680664	0.2596573829650879	0.20839311182498932	0.6383951199636317	0.7251659062746402	1.1924379495107833	0.9795203666941515	0.802569560877877
E4_Decoder	P9	6	9	0.35877206921577454	0.46614453196525574	0.32261180877685547	0.7861367612495658	0.8009715444701176	1.093468977763732	0.769658431266369	0.692085365491108
E4_Decoder	P9	6	10	0.46342864632606506	0.6561543941497803	0.4364626407623291	0.8585306948857546	0.8173256825242743	1.028773745342224	0.7062798793362622	0.665182836012065
E4_Decoder	P9	7	1	0.41957253217697144	0.7368534207344055	0.40954238176345825	0.9401099395562631	0.863501991667239	0.96719672602307	0.5694111208153079	0.5557989828632083
E4_Decoder	P9	7	2	0.35811132192611694	0.6780970096588135	0.3602411448955536	1.017885400964646	0.87228016142443	0.902156430853744	0.5281122270489023	0.5312531094582027
E4_Decoder	P9	7	3	0.26021525263786316	0.42358335852622986	0.24040661752223969	0.841334926211887	0.8258002491921975	1.026157702880134	0.614318875848258	0.5675544439674979
E4_Decoder	P9	7	4	0.18716178834438324	0.23182132840156555	0.1477157175540924	0.6144333162295781	0.7850885187344759	1.2244790767613165	0.8073536185599707	0.6371964071322044
E4_Decoder	P9	7	5	0.16265420615673065	0.1084541529417038	0.0883331447839737	0.322684955905199	0.6364028911126699	1.8067994280794948	1.499750832447702	0.8144745257607099
E4_Decoder	P9	7	6	0.1351209580898285	0.10529085248708725	0.0957767441868782	0.27777829376107854	0.34461294677094767	1.2727927146848323	1.2833114643686598	0.9096397448071204
E4_Decoder	P9	7	8	0.17382745444774628	0.21714869141578674	0.16349022090435028	0.807665184476814	0.7559950675945267	0.9913454227552951	0.8004996636839461	0.7528952619442979
E4_Decoder	P9	7	9	0.28142401576042175	0.4222545623779297	0.26589876413345337	0.8739823476276777	0.8318122409927566	1.0085230249767645	0.6664795145742898	0.6297119979853918
E4_Decoder	P9	7	10	0.40724632143974304	0.6257951855659485	0.39196085929870605	0.9049778563602422	0.8363916456705337	1.0001554028917772	0.6507661465491188	0.626340483818567
E4_Decoder	P9	8	1	0.3033922016620636	0.5567072033882141	0.2697172164916992	0.7988346233433313	0.8940575130667623	1.1336042254415462	0.5449762457097149	0.4844866652526762
E4_Decoder	P9	8	2	0.24566195905208588	0.49557289481163025	0.23949353396892548	0.9053515333255252	0.8908599053313644	0.9690467301118019	0.49571306587593583	0.48326600683025284
E4_Decoder	P9	8	3	0.23831894993782043	0.2561856508255005	0.18206572532653809	0.5461339898069324	0.7318327998449206	1.2901850397602526	0.9302587758911999	0.7106788562898521
E4_Decoder	P9	8	4	0.2410033494234085	0.18235348165035248	0.14549456536769867	0.38441771594918805	0.6169496699183925	1.651071148410312	1.3216273538747796	0.7978710581828775
E4_Decoder	P9	8	5	0.27607080340385437	0.22037425637245178	0.18182088434696198	0.4584958370022404	0.645004006782176	1.5385855735034994	1.2527361768484906	0.8250550102352644
E4_Decoder	P9	8	6	0.26173174381256104	0.24871325492858887	0.20026379823684692	0.5843179900723298	0.7164437818505224	1.3667812874786256	1.0523433658077856	0.8051995391011514
E4_Decoder	P9	8	7	0.158406063914299	0.20274478197097778	0.14846497774124146	0.8196760197792028	0.7676507174185329	1.0149859932374334	0.7813077228146581	0.7322752097387824
E4_Decoder	P9	8	9	0.15889619290828705	0.24245470762252808	0.13922612369060516	0.7559358610142197	0.8530492936898378	1.1497124032513046	0.6553644367906798	0.5742355966433244
E4_Decoder	P9	8	10	0.2732609212398529	0.4339495897293091	0.23021858930587769	0.7613921634818654	0.8834664615493908	1.202556157953357	0.6297066011983299	0.53051920028196
E4_Decoder	P9	9	1	0.19260601699352264	0.3463866710662842	0.17582571506500244	0.7822198033499199	0.8788977525442824	1.0864131318061538	0.5560433846967101	0.5075995404896992
E4_Decoder	P9	9	2	0.19108963012695312	0.29253819584846497	0.1827145218849182	0.8295808509691757	0.7997881118562321	0.919770729320961	0.6532125816005843	0.624583471416377
E4_Decoder	P9	9	3	0.24517226219177246	0.19088761508464813	0.14913111925125122	0.4092838023377512	0.6588906719480256	1.6838966564557256	1.2843801421221177	0.7812508904001959
E4_Decoder	P9	9	4	0.30142393708229065	0.2926989495754242	0.21420124173164368	0.5788988310299162	0.7373840197372253	1.4335850252575593	1.0298087421206072	0.7318141798675885
E4_Decoder	P9	9	5	0.34357592463493347	0.3979218900203705	0.27293089032173157	0.6870115209230492	0.791317617038862	1.2852849563625364	0.8634255446900523	0.6858906161401667
E4_Decoder	P9	9	6	0.35800033807754517	0.4565610885620117	0.2965601086616516	0.728253758271147	0.8224004775118251	1.2524371888629589	0.7841236299946317	0.6495518695990926
E4_Decoder	P9	9	7	0.2588574290275574	0.4122188985347748	0.24264636635780334	0.8643122029617873	0.8516960248474784	1.071929651541548	0.6279610904489382	0.5886347453265385
E4_Decoder	P9	9	8	0.1412849724292755	0.23014520108699799	0.13452789187431335	0.8489585317055615	0.8426766027040582	1.0182822071703266	0.6138949313823315	0.58453485555608
E4_Decoder	P9	9	10	0.1625567525625229	0.2302798330783844	0.13517069816589355	0.7044185648321621	0.8475515785310895	1.195886826751663	0.705909633464041	0.5869845238244685
E4_Decoder	P9	10	1	0.12523838877677917	0.1384745091199875	0.11083769798278809	0.6034646770101513	0.6189088140573116	0.9770874459360334	0.9044147516584494	0.8004195045511788
E4_Decoder	P9	10	2	0.2132018804550171	0.12755551934242249	0.12269412726163864	0.150668066804005	0.272046756902862	1.7197969906041415	1.6714437881960809	0.9618880303585026
E4_Decoder	P9	10	3	0.3506019413471222	0.27029597759246826	0.18410059809684753	0.4757764236309946	0.8211308292834246	1.8722107899674576	1.2971038062421083	0.6811074280003546
E4_Decoder	P9	10	4	0.4158661663532257	0.4326430857181549	0.2766041159629822	0.6049875736312577	0.85647094251223	1.5630603295232446	0.9612222639890783	0.6393355749666961
E4_Decoder	P9	10	5	0.45765072107315063	0.5843034386634827	0.3452809751033783	0.6895170373135379	0.8702371070103949	1.3640364747640537	0.7832415330636535	0.5909275083048684
E4_Decoder	P9	10	6	0.48000678420066833	0.6473097205162048	0.36639100313186646	0.6981692649334843	0.8810584181408349	1.3518673374171926	0.7415411339997817	0.5660211665594695
E4_Decoder	P9	10	7	0.39619195461273193	0.6179366111755371	0.32461482286453247	0.7477428153214795	0.8965819587976529	1.2786449104135562	0.641153068854478	0.5253205862766387
E4_Decoder	P9	10	8	0.25619012117385864	0.42200326919555664	0.20546269416809082	0.740006052802028	0.8968799935768302	1.2803046613144053	0.6070808921983492	0.4868746504257038
E4_Decoder	P9	10	9	0.1424296647310257	0.21833156049251556	0.1244278997182846	0.7447685417264129	0.8588291662981499	1.1526147527620958	0.6523549064996867	0.5699034048838304
