patient	ref	tgt	L1_atlas	L1_zero	L1_atlas_oracle	alpha_oracle	cos	ratio_atlas	ratio_oracle
P7	7	2	0.4829361140727997	0.4822039008140564	0.377545028924942	0.7028919738895066	0.7493916692150165	1.0015184722842498	0.7829572267822195
P7	7	3	0.333413690328598	0.38610103726387024	0.3105872571468353	0.8344225153682522	0.6972260604662703	0.8635400015792641	0.8044196393457833
P7	7	4	0.2309155911207199	0.26348260045051575	0.22165384888648987	0.8445443624800388	0.6194447812637344	0.8763978749484364	0.8412466269404318
P7	7	5	0.17290012538433075	0.1544819325208664	0.14553429186344147	0.4250955349786684	0.34026586840592155	1.1192255467219543	0.9420796949428611
P7	7	6	0.12771567702293396	0.08666761964559555	0.08605574071407318	0.213938005153147	0.2504550167925713	1.4736262233253163	0.9929399361142663
P7	7	8	0.18305474519729614	0.16415773332118988	0.14619262516498566	0.6284015025799266	0.6298410656252865	1.1151149659159372	0.8905619138816091
P7	7	9	0.3681425154209137	0.3482276499271393	0.2839284837245941	0.666664741991054	0.7338200000379442	1.0571892137167778	0.8153530708546588
P7	7	10	0.5211054086685181	0.5033466219902039	0.39376765489578247	0.6794828128076845	0.7708331546071381	1.0352814261633405	0.7822991904442461
P7	8	1	0.4221811890602112	0.4389575719833374	0.33065083622932434	0.7012774467319438	0.78443675414659	0.9617813110107073	0.7532637715653204
P7	8	2	0.34660834074020386	0.4015265107154846	0.302091121673584	0.7624369330535757	0.7446440705795925	0.8632265404408256	0.7523566031425531
P7	8	3	0.2825029492378235	0.3193090558052063	0.2702766954898834	0.8212290888575076	0.5930306132784803	0.8847320303065996	0.8464423121615601
P7	8	4	0.2753602862358093	0.25085732340812683	0.236738383769989	0.40524933089726606	0.33401773075100305	1.097676888578684	0.9437172515184366
P7	8	5	0.2888597249984741	0.244694322347641	0.2293020337820053	0.40772218048701087	0.4466041282297811	1.1804921431241329	0.9370958491477884
P7	8	6	0.301371693611145	0.24249248206615448	0.22594229876995087	0.4935665506510396	0.5606633206174991	1.242808399845269	0.9317497055777236
P7	8	7	0.17999403178691864	0.16365806758403778	0.1451721042394638	0.6398119860927026	0.6486832606714222	1.0998176530129955	0.8870452057911443
P7	8	9	0.18263977766036987	0.18187378346920013	0.144108384847641	0.7049820596430129	0.7629255756177912	1.00421168008142	0.7923538076725906
P7	8	10	0.35260188579559326	0.36076587438583374	0.2796952426433563	0.7134963677122393	0.7913396019289926	0.9773703967867282	0.7752818725427073
P7	9	1	0.26888126134872437	0.26777756214141846	0.21037718653678894	0.6438107920333408	0.7399622420667171	1.004121701603673	0.7856415782353143
P7	9	2	0.2266077995300293	0.24453416466712952	0.20313166081905365	0.6976624218909496	0.6395349228220051	0.926691776744152	0.8306882643395259
P7	9	3	0.29276955127716064	0.24164384603500366	0.22580601274967194	0.3463856148787104	0.3483086837319081	1.2115746214151513	0.9344579489806767
P7	9	4	0.3619042932987213	0.3064723014831543	0.26616546511650085	0.4622275114757978	0.578547085559447	1.18087113108528	0.8684813075387533
P7	9	5	0.4446755349636078	0.36852356791496277	0.31986740231513977	0.5291169599042997	0.6519992864938189	1.2066406973087191	0.8679700029088765
P7	9	6	0.47434648871421814	0.40336665511131287	0.3464190363883972	0.5942613254196117	0.7000608688469095	1.175968520708083	0.8588192206735571
P7	9	7	0.35742443799972534	0.35598012804985046	0.2841375768184662	0.704166540348643	0.7592230407994347	1.004057276898537	0.798183815414203
P7	9	8	0.18122969567775726	0.18223892152309418	0.1440068483352661	0.7127009687584593	0.7763447691281604	0.9944620729924095	0.7902090680284063
P7	9	10	0.17915384471416473	0.17406220734119415	0.14019809663295746	0.6680244354634668	0.7570550261406129	1.0292518258313823	0.8054482289664593
P7	10	1	0.10316219180822372	0.07599269598722458	0.07077649235725403	0.3768295828307974	0.4700927331618437	1.357527726422112	0.9313591449519376
P7	10	2	0.15643557906150818	0.1497299075126648	0.1292862743139267	0.5124996808048474	0.5346898464764785	1.0447851178180698	0.8634632616933334
P7	10	3	0.3421148657798767	0.2762218713760376	0.22976025938987732	0.47808972081925283	0.6691240129952917	1.238550966567506	0.8317960422369695
P7	10	4	0.4939415752887726	0.39431270956993103	0.3243540823459625	0.524823539667926	0.717861991960757	1.2526646067977487	0.8225808463027454
P7	10	5	0.5807960629463196	0.4844568073749542	0.39251965284347534	0.5767816176718119	0.749059004265492	1.1988603609336876	0.8102263129923934
P7	10	6	0.6235237717628479	0.5441287755966187	0.4416763484477997	0.6214770589013947	0.7600236443885016	1.1459121438287754	0.8117129037395912
P7	10	7	0.5170414447784424	0.5235970616340637	0.4062008857727051	0.7143643493765163	0.7898856132475547	0.9874796530844495	0.7757890858000926
P7	10	8	0.3454626202583313	0.3737032115459442	0.28254234790802	0.7449437433935333	0.8136032520717589	0.9244304292414652	0.7560607968531825
P7	10	9	0.17403660714626312	0.17526987195014954	0.13841933012008667	0.6898919403277161	0.786538566966994	0.9929636235243147	0.7897497075792699
P8	1	2	0.15271985530853271	0.15870480239391327	0.13594768941402435	0.5984402827328729	0.6438061505402566	0.962288809191006	0.8566072819686664
P8	1	3	0.4012896716594696	0.5455154776573181	0.3996146619319916	0.9600653928628168	0.7509854862424936	0.7356155564692368	0.7325450483057082
P8	1	4	0.5663831830024719	0.8360470533370972	0.5679786205291748	1.0287208205118867	0.7837956793646843	0.6774537159622094	0.6793620266491912
P8	1	5	0.6292939782142639	1.024989366531372	0.6314549446105957	1.0887603869823765	0.8296929995597006	0.6139517138054164	0.6160599955758357
P8	1	6	0.6454220414161682	1.0823287963867188	0.6462775468826294	1.0702397841638644	0.8420301790789421	0.5963271452915841	0.5971175755834854
P8	1	7	0.6533576846122742	1.1007390022277832	0.6403793692588806	1.2284132754261181	0.8442637692325237	0.5935627640066764	0.5817722166315704
P8	1	8	0.5692774653434753	0.8928300738334656	0.5558056235313416	1.313167553404265	0.8176385868021169	0.6376100918052849	0.6225211715202739
P8	1	9	0.3533536195755005	0.5235548615455627	0.35008642077445984	1.290390813061453	0.7909740191346587	0.674912307245856	0.6686718937934899
P8	1	10	0.11316551268100739	0.13280749320983887	0.11166252195835114	0.8912118119194165	0.625437617661915	0.8521018652328848	0.840784802570754
P8	2	1	0.13641121983528137	0.14108629524707794	0.1205257773399353	0.5867604897208029	0.6639473855383107	0.9668637169640798	0.8542699142313153
P8	2	3	0.21239925920963287	0.29996439814567566	0.21226084232330322	0.9951699816802608	0.769793781345079	0.7080815607540286	0.7076201163720109
P8	2	4	0.40134498476982117	0.6051778793334961	0.4028778374195099	1.1178221592627253	0.7982169890841245	0.6631851534491588	0.6657180494819367
P8	2	5	0.501883327960968	0.8005033135414124	0.5053716897964478	1.1337392600170466	0.8242191513919847	0.6269597133091743	0.6313174239850331
P8	2	6	0.5779643058776855	0.9270662069320679	0.5784371495246887	1.1774454933635734	0.8314565814718361	0.6234336895854912	0.6239437326044984
P8	2	7	0.6061540842056274	0.9347570538520813	0.5988685488700867	1.3239640328461082	0.8200171832977476	0.6484616315091718	0.6406675899392072
P8	2	8	0.5418630838394165	0.7643570899963379	0.5300004482269287	1.4603853367149369	0.7727365485292716	0.7089135312946631	0.6933937751914724
P8	2	9	0.3484063148498535	0.4165373146533966	0.3501068353652954	1.1913102952137207	0.6068736180863332	0.8364348225074737	0.840517339140724
P8	2	10	0.1964917927980423	0.16098105907440186	0.15818160772323608	0.2498881935887649	0.251745239981572	1.2205895148647778	0.9826100575604244
P8	3	1	0.3986443281173706	0.5261136293411255	0.3953804075717926	0.9196528215176499	0.733347313462197	0.757715265078021	0.7515114331231911
P8	3	2	0.20487336814403534	0.2889982759952545	0.2036421000957489	0.9476891265192553	0.7821279325422834	0.7089086169752772	0.7046481484861619
P8	3	4	0.1645054966211319	0.2337808609008789	0.16571742296218872	1.087864296465142	0.7749911068238129	0.7036739277424461	0.7088579549394828
P8	3	5	0.3286808729171753	0.47496360540390015	0.330675333738327	1.251869477942399	0.7970749778467804	0.6920127546144746	0.6962119412436389
P8	3	6	0.44108518958091736	0.6219684481620789	0.44355231523513794	1.2846301835102294	0.7930121578155044	0.7091761501476919	0.7131427913197819
P8	3	7	0.5296095013618469	0.6828603744506836	0.5317978858947754	1.4695946238771207	0.7283139754972968	0.7755750973072395	0.7787798293649297
P8	3	8	0.4881424903869629	0.5432044267654419	0.4915974736213684	1.2056475224251615	0.49694201845873626	0.8986349638084687	0.904995337664364
P8	3	9	0.3696736991405487	0.34226521849632263	0.3358321785926819	0.33178505571799316	0.243150544151822	1.0800796550833884	0.9812045175612553
P8	3	10	0.37456631660461426	0.42520734667778015	0.3605247735977173	0.7378050915483407	0.6477174161550733	0.8809027396425928	0.8478799259104077
P8	4	1	0.5628983378410339	0.8016438484191895	0.5627216696739197	0.9953845835089913	0.7680009480459195	0.7021800752928469	0.7019596929279567
P8	4	2	0.39801883697509766	0.5905284881591797	0.39962852001190186	1.083916705631317	0.7950129876038714	0.6740044637233654	0.6767302984105656
P8	4	3	0.1629684716463089	0.23544542491436005	0.1645103245973587	1.0976682902209847	0.7860083217850071	0.692170899925477	0.6987195638105816
P8	4	5	0.14591549336910248	0.1795874983072281	0.14796581864356995	1.1048007939591873	0.7280001523329204	0.8125036249431936	0.8239204846566682
P8	4	6	0.28367653489112854	0.34980708360671997	0.29002028703689575	1.2221716830160507	0.718445113341732	0.8109513734434821	0.8290863754004446
P8	4	7	0.39870190620422363	0.4481722116470337	0.4039241075515747	1.247779654772649	0.5408744797916232	0.8896176421536566	0.9012698624645934
P8	4	8	0.4287523329257965	0.41497015953063965	0.40425077080726624	0.40202187998037064	0.20557228857590612	1.0332124445062398	0.9741682902320066
P8	4	9	0.41741517186164856	0.4426511824131012	0.3986753225326538	0.662614428395165	0.5564608189175043	0.9429889458017955	0.900653467950285
P8	4	10	0.5022259950637817	0.6673861145973206	0.4971823990345001	0.8819888641262332	0.7354912524838647	0.7525268867285452	0.7449696482440066
P8	5	1	0.6430226564407349	0.9632830619812012	0.6430098414421082	0.9988998169341811	0.7874490035838079	0.6675324022808196	0.6675190988198407
P8	5	2	0.49561357498168945	0.7739208936691284	0.4970415234565735	1.1098640636445645	0.8150056499545499	0.6403930673482726	0.6422381505945901
P8	5	3	0.3274945318698883	0.46452614665031433	0.3308703303337097	1.2372106604417943	0.790543545659388	0.7050077465637675	0.7122749337569195
P8	5	4	0.14377360045909882	0.17789384722709656	0.14530786871910095	1.070739983883356	0.735450615707519	0.8081988371163823	0.8168234651398772
P8	5	6	0.13234847784042358	0.14446096122264862	0.1334770917892456	1.06069634524951	0.5672878486963013	0.9161539333553456	0.9239665211940943
P8	5	7	0.2870783805847168	0.2782348692417145	0.27349960803985596	0.4321855432822907	0.19417271923864968	1.031784338775021	0.9829810648292799
P8	5	8	0.3963763415813446	0.3859536647796631	0.36850109696388245	0.49186768136849973	0.3622481591605905	1.0270049950364681	0.9547806656383374
P8	5	9	0.4488493800163269	0.5543221235275269	0.43701714277267456	0.8216121123913257	0.6957739739891547	0.8097266209762557	0.7883812033184581
P8	5	10	0.5887196660041809	0.84981369972229	0.587306022644043	0.9362597450000855	0.769497958510697	0.6927632093911502	0.6910997349606958
P8	6	1	0.6553397178649902	1.0041128396987915	0.6551268100738525	0.9724125808568458	0.8014439387212758	0.6526554506180556	0.6524434148958538
P8	6	2	0.5646412968635559	0.881013035774231	0.566760241985321	1.1237354906170418	0.8189493467436654	0.640900047940098	0.6433051714010727
P8	6	3	0.4434956908226013	0.6049875020980835	0.44752243161201477	1.2425310748442442	0.7796995095555949	0.7330658720792874	0.7397217794748102
P8	6	4	0.2767620086669922	0.34320127964019775	0.28130316734313965	1.193578777211169	0.7270530803635427	0.8064131024136665	0.8196448674027373
P8	6	5	0.12319806963205338	0.13535112142562866	0.12318636476993561	0.9994591439853352	0.6194601603499078	0.9102109264735349	0.9101244487111455
P8	6	7	0.1633770614862442	0.13388516008853912	0.13142043352127075	0.1978434084380035	0.17190328114006914	1.2202775974439728	0.9815907411572841
P8	6	8	0.32571589946746826	0.34473541378974915	0.3033590316772461	0.6554936709273038	0.5775134070209909	0.9448286611659784	0.8799764095668509
P8	6	9	0.4378390610218048	0.608087420463562	0.43258124589920044	0.9026554720368092	0.7680643914224708	0.7200265065309653	0.7113800275122147
P8	6	10	0.5892038941383362	0.8981679081916809	0.5886780023574829	0.9652586012667209	0.7992238927632005	0.6560063978734277	0.6554208817621785
P8	7	1	0.6600827574729919	1.050460696220398	0.6557090878486633	1.1477190577563496	0.8139505520811582	0.6283745406639178	0.6242109678238628
P8	7	2	0.5809188485145569	0.8883758783340454	0.5801964998245239	1.2874569320075178	0.8177985548051987	0.653911100787589	0.6530979892346419
P8	7	3	0.5173740386962891	0.6608307361602783	0.5219411253929138	1.42967734034831	0.7302893510988933	0.7829146109372322	0.7898257402880877
P8	7	4	0.3966069519519806	0.44503703713417053	0.40245765447616577	1.2776297921161677	0.5631323607257175	0.8911774051569799	0.9043239570976025
P8	7	5	0.28864583373069763	0.27749428153038025	0.2752566933631897	0.5599925520966834	0.2454771470004577	1.0401866018240686	0.9919364530510313
P8	7	6	0.16601066291332245	0.12562790513038635	0.1246049627661705	0.11689323819248719	0.1006436227023687	1.321447354718076	0.9918573635120783
P8	7	8	0.16821740567684174	0.214461088180542	0.16427646577358246	0.8813290528035119	0.7308184554336611	0.7843726202453545	0.7659966065046164
P8	7	9	0.3672097623348236	0.5696801543235779	0.36546871066093445	1.1271835618055888	0.8172208882693676	0.6445893534255869	0.6415331618755118
P8	7	10	0.5540787577629089	0.8771083950996399	0.550956130027771	1.0960012192652975	0.8152724820056554	0.6317106994511954	0.6281505605304144
P8	8	1	0.5497380495071411	0.8435301184654236	0.5433217287063599	1.2486214186165328	0.806752762004941	0.6517112281743321	0.6441047175586188
P8	8	2	0.5186194777488708	0.7354897856712341	0.5110430121421814	1.4097568891705026	0.7803327207783004	0.7051348473528566	0.6948335953786026
P8	8	3	0.4851306676864624	0.5401620268821716	0.4888255298137665	1.2114700133821625	0.5103958186327096	0.8981206444419065	0.9049609292887161
P8	8	4	0.4348219633102417	0.4137905538082123	0.40709349513053894	0.3805520118691334	0.1916737082370839	1.0508262194689375	0.9838153418050781
P8	8	5	0.4052801728248596	0.39326924085617065	0.3761768937110901	0.4644815072492405	0.34049768684879284	1.030541244320406	0.9565377981052637
P8	8	6	0.33751335740089417	0.3476671874523163	0.3125361204147339	0.6429827354940673	0.5671796830381198	0.9707943964288699	0.8989520199043785
P8	8	7	0.16975495219230652	0.2147054821252823	0.16596241295337677	0.8817529894938547	0.7279251374983834	0.7906409771747384	0.7729770628610985
P8	8	9	0.22858642041683197	0.33742496371269226	0.22687748074531555	1.250068806408348	0.8109993015886416	0.6774437134161383	0.6723790624409617
P8	8	10	0.44609010219573975	0.6843011379241943	0.44076815247535706	1.2001739029609906	0.8090648511381167	0.6518915101455769	0.6441143058923052
P8	9	1	0.3481968343257904	0.5080564022064209	0.34702691435813904	1.2376587160256498	0.7836383289460889	0.6853507461250723	0.6830480097309032
P8	9	2	0.3429758846759796	0.41125011444091797	0.3443334102630615	1.1549256347333112	0.6116217096029593	0.8339836820282589	0.8372846551816097
P8	9	3	0.36966198682785034	0.3408856987953186	0.3332414925098419	0.32510766069797864	0.24106698651859582	1.0844162372731576	0.9775754561939937
P8	9	4	0.4137628674507141	0.441996306180954	0.3950611352920532	0.6772314516595546	0.5734588376453884	0.9361229079623099	0.8938109431401324
P8	9	5	0.4654010534286499	0.5633584856987	0.45197680592536926	0.8287023069474985	0.7016087073485907	0.8261188306260102	0.8022898694155807
P8	9	6	0.45633476972579956	0.6305946707725525	0.4508843719959259	0.9189528856837826	0.7735655242225151	0.7236578278829028	0.7150145614829564
P8	9	7	0.3815147876739502	0.5869659185409546	0.3800646662712097	1.1415076806157938	0.8163416760893294	0.6499777510460867	0.6475072133931594
P8	9	8	0.23689809441566467	0.34576618671417236	0.23458421230316162	1.220221685067797	0.8011939790037245	0.6851395640126502	0.6784475212351538
P8	9	10	0.21192623674869537	0.32107794284820557	0.21249894797801971	1.1689916999625236	0.8048896612843414	0.6600460774999006	0.6618297915234924
P8	10	1	0.10376924276351929	0.11283369362354279	0.09861108660697937	0.8072613453762032	0.6203256026459252	0.9196653892208293	0.8739507095813456
P8	10	2	0.19375932216644287	0.15618275105953217	0.15295164287090302	0.2498781884600553	0.26059836061668296	1.240593604940328	0.9793120036194166
P8	10	3	0.38383620977401733	0.43566638231277466	0.3680420517921448	0.7485688871193003	0.6553468932359384	0.881032426088026	0.8447795531947175
P8	10	4	0.5085895657539368	0.691737711429596	0.5046712160110474	0.9133072635251313	0.7516282606849208	0.7352346956808936	0.7295701935464192
P8	10	5	0.5899195671081543	0.8588432669639587	0.5874218940734863	0.9590597794036018	0.789838180020644	0.68687686077291	0.6839686781850703
P8	10	6	0.605434775352478	0.9308584332466125	0.6040681600570679	0.9632795412882023	0.8063632040221684	0.6504047809298624	0.6489366572640074
P8	10	7	0.5784887075424194	0.9287565350532532	0.5740969181060791	1.1199796044056947	0.8203550047348881	0.6228636738574873	0.6181349971046626
P8	10	8	0.4659598469734192	0.720135509967804	0.4570111036300659	1.2296436874677332	0.8106659281207618	0.6470446749588163	0.6346182035246368
P8	10	9	0.22278189659118652	0.3406629264354706	0.22230806946754456	1.2338606043883102	0.8067987263886567	0.6539657805510767	0.6525748833125663
P9	1	2	0.1356435865163803	0.12565873563289642	0.10528220981359482	0.5346610071319504	0.6535235482812947	1.0794600616757275	0.8378423456461455
P9	1	3	0.25542330741882324	0.3456847071647644	0.22816461324691772	0.8193918708665107	0.8417439900244368	0.7388909666087147	0.6600367575363036
P9	1	4	0.392169713973999	0.5452423095703125	0.36394402384757996	0.8617848541316091	0.8345226207518679	0.7192576714801444	0.6674904303270086
P9	1	5	0.448845773935318	0.6940400004386902	0.42279723286628723	0.8914514534062643	0.8544686602289763	0.6467145606184235	0.6091828030070957
P9	1	6	0.47084173560142517	0.7583379149436951	0.44079309701919556	0.8857143926464164	0.8652344500654038	0.6208864495933638	0.5812621106409054
P9	1	7	0.4360237419605255	0.7162362933158875	0.4195159673690796	0.9215905276075349	0.8551644523611961	0.6087708009627801	0.5857228561078475
P9	1	8	0.33490487933158875	0.5445877909660339	0.3202948272228241	0.8965294086451046	0.8441817586968281	0.614969495987979	0.5881417698598406
P9	1	9	0.22047044336795807	0.33283543586730957	0.2146875560283661	0.8949925808557785	0.8061642971824146	0.6624007530732163	0.6450261387250692
P9	1	10	0.12244204431772232	0.13123619556427002	0.11848144233226776	0.7698410306553223	0.48071007516739656	0.9329898949848713	0.902810705711475
P9	2	1	0.13470610976219177	0.12845824658870697	0.10830200463533401	0.5589607769275328	0.6643144563740814	1.0486373069802906	0.8430911016720594
P9	2	3	0.16724221408367157	0.26710671186447144	0.17026853561401367	1.0983364058620642	0.8371290886249341	0.6261250902917386	0.637455099594828
P9	2	4	0.28426751494407654	0.45742252469062805	0.2872646749019623	1.0324249251883164	0.8387829405896197	0.6214549996993202	0.6280072786014421
P9	2	5	0.37585654854774475	0.6254575848579407	0.3803409934043884	1.0453087403268462	0.8521275407956656	0.600930514949487	0.6081003774073261
P9	2	6	0.39625611901283264	0.6940983533859253	0.39722374081611633	1.0081165456031462	0.8632954010937096	0.5708933281282551	0.5722873982892971
P9	2	7	0.3896729648113251	0.6639881134033203	0.3957550525665283	1.0647282854114744	0.8409344449164048	0.5868673805228641	0.596027315215112
P9	2	8	0.2986384928226471	0.4815393388271332	0.29956144094467163	1.0235030925949016	0.8085637960725202	0.620174653954606	0.6220913158918685
P9	2	9	0.2191496193408966	0.27819758653640747	0.21744504570960999	0.9311481119325316	0.6703026590711653	0.7877480968448901	0.7816208918877632
P9	2	10	0.1703115850687027	0.11813804507255554	0.11649499833583832	0.17618270814411008	0.23037143778973673	1.4416319904744006	0.9860921455428847
P9	3	1	0.2646380662918091	0.3553783595561981	0.2404489815235138	0.8284429755191173	0.8169489820788254	0.7446656758230668	0.6765999534236978
P9	3	2	0.18394404649734497	0.28027763962745667	0.1871592104434967	1.0994426703011067	0.8011514316278974	0.6562922634208076	0.6677636171485802
P9	3	4	0.15734776854515076	0.21153485774993896	0.15871936082839966	1.0391075197268445	0.749283067405265	0.7438384870410142	0.7503224882965912
P9	3	5	0.23380441963672638	0.36463621258735657	0.23379740118980408	0.9998955937777496	0.813075405468506	0.6411991227577635	0.6411798749521972
P9	3	6	0.2859582304954529	0.4436097741127014	0.2817126512527466	0.9571311760827156	0.8195492221253716	0.6446166139315128	0.6350460871071248
P9	3	7	0.28512316942214966	0.41107508540153503	0.28124701976776123	0.9536896481743463	0.7685903999460064	0.6936036250984258	0.6841743266757246
P9	3	8	0.23365677893161774	0.24858269095420837	0.21266834437847137	0.6732345569869589	0.5936356053116983	0.9399559479974406	0.8555235425367859
P9	3	9	0.20468230545520782	0.19104614853858948	0.16751766204833984	0.5570551248452467	0.6087170934978464	1.0713762461108394	0.8768439632506012
P9	3	10	0.26241588592529297	0.2867061495780945	0.21983908116817474	0.6958084372241333	0.7727639375215991	0.9152781909681877	0.7667749069619934
P9	4	1	0.40621528029441833	0.5487504005432129	0.3781188726425171	0.8602356349568998	0.8043112578758791	0.7402550957453556	0.6890543902441144
P9	4	2	0.2937217056751251	0.46065884828567505	0.29278773069381714	0.9914064072588693	0.8128618060026868	0.6376122086185897	0.6355847321361913
P9	4	3	0.16631297767162323	0.22022369503974915	0.16689060628414154	1.0133911434036962	0.71779734676716	0.755200196062484	0.757823113693641
P9	4	5	0.1253010481595993	0.1678834706544876	0.12473144382238388	0.9753318660286439	0.7231388462611544	0.7463572659721516	0.7429644105886236
P9	4	6	0.17563267052173615	0.23192930221557617	0.1634327918291092	0.8104005868731232	0.7483911858764754	0.7572681366431534	0.7046664232068439
P9	4	7	0.19345439970493317	0.22076039016246796	0.17845621705055237	0.7344363466796596	0.6395720897476801	0.8763093758013427	0.808370636232424
P9	4	8	0.21272851526737213	0.185879647731781	0.17504817247390747	0.5304919948935161	0.5143397276714862	1.1444422122766946	0.941728557214058
P9	4	9	0.2819145917892456	0.30226272344589233	0.24720895290374756	0.7407095664884081	0.7297431223577479	0.9326806447560868	0.817861197323593
P9	4	10	0.3771010637283325	0.44025975465774536	0.32617220282554626	0.765875797984464	0.7867788441456055	0.8565422111350788	0.7408630913336834
P9	5	1	0.4606104791164398	0.7003536820411682	0.4386385679244995	0.9006937166616221	0.8306771288258258	0.6576826693821312	0.6263100761405227
P9	5	2	0.39151620864868164	0.6297053694725037	0.3921539783477783	1.0056854803892585	0.8245497586462192	0.6217450694070623	0.6227578759194651
P9	5	3	0.2497122585773468	0.3719090223312378	0.24835631251335144	0.9802907970838942	0.7740411583337947	0.6714337205698188	0.6677878126122869
P9	5	4	0.1331932693719864	0.17390668392181396	0.13248403370380402	0.9702996067048154	0.7043112366514801	0.7658893055074768	0.7618110512840726
P9	5	6	0.10059427469968796	0.10704535990953445	0.094627246260643	0.738905315983833	0.5365875506462489	0.9397350318098944	0.8839920416972191
P9	5	7	0.127525195479393	0.1106972023844719	0.10089408606290817	0.46957596178003314	0.48718291750881254	1.1520182329131894	0.9114420589644562
P9	5	8	0.229257270693779	0.23326651751995087	0.1998620629310608	0.7245793219345364	0.6793810707014033	0.982812591927905	0.8567970450965683
P9	5	9	0.33206772804260254	0.405952513217926	0.29777273535728455	0.8057383775511137	0.7823103868549564	0.817996482914591	0.7335161765519906
P9	5	10	0.4490258991718292	0.6018003821372986	0.40371015667915344	0.8274794763453754	0.8120304275469161	0.7461376105763017	0.6708373219129137
P9	6	1	0.4811115264892578	0.7799277901649475	0.4604652225971222	0.9097515209074086	0.847953942962254	0.6168667568410495	0.5903946857692275
P9	6	2	0.4187227189540863	0.706062912940979	0.41820308566093445	0.9957879649614961	0.8398256231723471	0.5930388231410875	0.5923028642291721
P9	6	3	0.3042818307876587	0.45172011852264404	0.29897040128707886	0.9428465335230222	0.7892267568649843	0.673606993159428	0.6618487621602178
P9	6	4	0.1817639172077179	0.24551589787006378	0.17256228625774384	0.8338078583980162	0.7408168894816994	0.7403346128889551	0.7028558547726724
P9	6	5	0.10711731761693954	0.10987795889377594	0.09782156348228455	0.6920282318791463	0.5418202858406881	0.9748753862500737	0.890274668979364
P9	6	7	0.12060675024986267	0.112795390188694	0.10247685015201569	0.5165618164691039	0.4359792435443941	1.069252476081701	0.9085198427044177
P9	6	8	0.2337217628955841	0.2596573829650879	0.20986725389957428	0.7923540506157435	0.7511379086126382	0.9001159921842432	0.8082468193395906
P9	6	9	0.3634873926639557	0.46614453196525574	0.328177809715271	0.8199540508368159	0.8015970046139108	0.7797740137195224	0.7040258701130315
P9	6	10	0.4703865945339203	0.6561543941497803	0.42117053270339966	0.8251814543100436	0.8263688057994347	0.7168840119457391	0.6418771808259187
P9	7	1	0.46208372712135315	0.7368534207344055	0.44635748863220215	0.9249111177402611	0.828469971392461	0.6271039994098209	0.605761574923989
P9	7	2	0.40815913677215576	0.6780970096588135	0.41217219829559326	1.0424393159929133	0.8168086574212653	0.6019185027486292	0.6078366257697831
P9	7	3	0.3016967177391052	0.42358335852622986	0.29605773091316223	0.9307132876132028	0.7317583955399026	0.7122487502549585	0.6989361714851913
P9	7	4	0.2052060067653656	0.23182132840156555	0.19032910466194153	0.7282992200311585	0.6167013123683249	0.8851903669963604	0.8210163662432718
P9	7	5	0.13429121673107147	0.1084541529417038	0.10274834930896759	0.4129617037675033	0.45162653725849256	1.238230285227119	0.9473897174246229
P9	7	6	0.12025316804647446	0.10529085248708725	0.09644411504268646	0.40854134686421323	0.37030592654173294	1.142104610286275	0.9159781003246626
P9	7	8	0.17532096803188324	0.21714869141578674	0.17382103204727173	0.9754015496389947	0.7197794078225409	0.8073775019725372	0.8004700876343154
P9	7	9	0.2921796441078186	0.4222545623779297	0.27692949771881104	0.9063070294909812	0.8073044784555976	0.6919514201632465	0.6558354187087536
P9	7	10	0.4248393177986145	0.6257951855659485	0.39780882000923157	0.8903033292153664	0.8236349722799803	0.6788791726072546	0.6356853315345762
P9	8	1	0.35378599166870117	0.5567072033882141	0.34035930037498474	0.9017905473586565	0.8176760815194464	0.6354974203953171	0.6113793719633958
P9	8	2	0.31429803371429443	0.49557289481163025	0.31484344601631165	1.0149036863949137	0.7880140624804122	0.634211509557561	0.6353120788334988
P9	8	3	0.24956832826137543	0.2561856508255005	0.22391456365585327	0.6303593533379688	0.5468807313007581	0.974169815745721	0.8740324172502991
P9	8	4	0.21840567886829376	0.18235348165035248	0.17489951848983765	0.47614436095371293	0.4835792406562403	1.1977050116710595	0.9591235489826996
P9	8	5	0.22858606278896332	0.22037425637245178	0.19445540010929108	0.6858388976838221	0.6851461419933393	1.0372630022747886	0.882387095980233
P9	8	6	0.21961790323257446	0.24871325492858887	0.19674022495746613	0.7883928170740434	0.7844317795361121	0.8830164813517143	0.7910323276254603
P9	8	7	0.15687628090381622	0.20274478197097778	0.1559085100889206	0.9798063401111269	0.7669252903550656	0.7737623596461907	0.7689890145297962
P9	8	9	0.172430157661438	0.24245470762252808	0.16439105570316315	0.878921203907751	0.7750685092861607	0.7111850264829271	0.6780278977263648
P9	8	10	0.29108715057373047	0.4339495897293091	0.2622634172439575	0.8347398166167495	0.8213644373838477	0.670785633776739	0.6043637866037695
P9	9	1	0.2314148098230362	0.3463866710662842	0.22590214014053345	0.8913092818912624	0.7823057944890867	0.6680823171130419	0.6521675312884804
P9	9	2	0.2371259331703186	0.29253819584846497	0.2341645359992981	0.8868611397663023	0.6250789872353457	0.810581102008129	0.8004579891529635
P9	9	3	0.22248996794223785	0.19088761508464813	0.1745123416185379	0.49962170150636975	0.5670763518532025	1.1655547576702439	0.9142151078850836
