[2026-08-26 10:25:20] === E2 QC START gpu=0 (enc/dec/both × varian+elekta) ===
[2026-08-26 10:25:20] QC varian encoder CV_P1_V_01
[ckpt] cond_dim=2 phase=linear
[encoder] scan=CV_P1_V_01 pairs=100 panels=100 ckpt=crb_enc_mse_cyclic_full_spare_generator.pth out=/home/abhishek/Voxel_GAN/PopulationStudy/ClinicalExperiments/Experiment2/EncoderCRB/plots/qc_varian/P1/CV_P1_V_01
[088/100] 09_to_08  L1=0.447  L1/zero=1.06  cos=0.01  k=0.29
[089/100] 09_to_09  L1=0.155  L1/zero=15456603.47  cos=nan  k=nan
[090/100] 09_to_10  L1=0.374  L1/zero=1.31  cos=-0.26  k=0.61
[091/100] 10_to_01  L1=0.258  L1/zero=1.07  cos=-0.01  k=0.44
[092/100] 10_to_02  L1=0.659  L1/zero=1.02  cos=-0.00  k=0.16
[093/100] 10_to_03  L1=1.440  L1/zero=1.01  cos=-0.23  k=0.07
[094/100] 10_to_04  L1=1.808  L1/zero=1.02  cos=-0.29  k=0.08
[095/100] 10_to_05  L1=2.080  L1/zero=1.03  cos=-0.31  k=0.10
[096/100] 10_to_06  L1=2.028  L1/zero=1.04  cos=-0.32  k=0.11
[097/100] 10_to_07  L1=1.567  L1/zero=1.04  cos=-0.31  k=0.12
[098/100] 10_to_08  L1=0.820  L1/zero=1.05  cos=-0.20  k=0.14
[099/100] 10_to_09  L1=0.307  L1/zero=1.03  cos=0.14  k=0.40
[100/100] 10_to_10  L1=0.100  L1/zero=9972968.70  cos=nan  k=nan

[encoder|elekta] Directed mean: L1=0.972  L1/zero=1.04  cos=-0.08  k=0.24  beat_zero=24%
wrote /home/abhishek/Voxel_GAN/PopulationStudy/ClinicalExperiments/Experiment2/EncoderCRB/plots/qc_elekta/P2/CE_P2_V_01 (100 pngs)
[2026-08-26 10:30:38] QC elekta encoder CE_P3_V_01
[ckpt] cond_dim=2 phase=linear
[encoder|elekta] scan=CE_P3_V_01 pairs=100 panels=100 ckpt=crb_enc_mse_cyclic_full_spare_generator.pth out=/home/abhishek/Voxel_GAN/PopulationStudy/ClinicalExperiments/Experiment2/EncoderCRB/plots/qc_elekta/P3/CE_P3_V_01
[001/100] 01_to_01  L1=0.016  L1/zero=1591331.70  cos=nan  k=nan
[002/100] 01_to_02  L1=1.599  L1/zero=1.00  cos=-0.20  k=0.02
[003/100] 01_to_03  L1=2.705  L1/zero=0.99  cos=-0.01  k=0.02
[004/100] 01_to_04  L1=3.265  L1/zero=0.98  cos=0.14  k=0.03
[005/100] 01_to_05  L1=3.809  L1/zero=0.98  cos=0.24  k=0.02
[006/100] 01_to_06  L1=3.677  L1/zero=0.98  cos=0.26  k=0.03
[007/100] 01_to_07  L1=2.296  L1/zero=0.97  cos=0.17  k=0.03
[008/100] 01_to_08  L1=0.857  L1/zero=0.98  cos=-0.06  k=0.05
[009/100] 01_to_09  L1=0.999  L1/zero=0.99  cos=0.17  k=0.04
[010/100] 01_to_10  L1=1.262  L1/zero=0.99  cos=0.19  k=0.04
[011/100] 02_to_01  L1=1.530  L1/zero=1.01  cos=-0.10  k=0.04
[012/100] 02_to_02  L1=0.021  L1/zero=2087169.51  cos=nan  k=nan
[013/100] 02_to_03  L1=0.702  L1/zero=1.00  cos=0.14  k=0.03
[014/100] 02_to_04  L1=1.173  L1/zero=0.96  cos=0.16  k=0.06
[015/100] 02_to_05  L1=1.585  L1/zero=0.96  cos=0.25  k=0.05
[016/100] 02_to_06  L1=1.595  L1/zero=0.98  cos=-0.04  k=0.04
[017/100] 02_to_07  L1=0.999  L1/zero=1.00  cos=0.04  k=0.05
[018/100] 02_to_08  L1=1.619  L1/zero=1.01  cos=-0.17  k=0.05
[019/100] 02_to_09  L1=2.892  L1/zero=1.02  cos=-0.31  k=0.06
[020/100] 02_to_10  L1=3.408  L1/zero=1.01  cos=-0.26  k=0.06
[021/100] 03_to_01  L1=2.508  L1/zero=1.00  cos=-0.21  k=0.01
[022/100] 03_to_02  L1=0.727  L1/zero=1.04  cos=-0.20  k=0.07
[023/100] 03_to_03  L1=0.044  L1/zero=4361357.17  cos=nan  k=nan
[024/100] 03_to_04  L1=0.453  L1/zero=1.04  cos=-0.19  k=0.15
[025/100] 03_to_05  L1=0.813  L1/zero=1.04  cos=-0.58  k=0.09
[026/100] 03_to_06  L1=0.988  L1/zero=1.03  cos=-0.47  k=0.07
[027/100] 03_to_07  L1=1.022  L1/zero=1.01  cos=0.03  k=0.12
[028/100] 03_to_08  L1=2.327  L1/zero=1.05  cos=-0.21  k=0.14
[029/100] 03_to_09  L1=4.202  L1/zero=1.02  cos=-0.32  k=0.07
[030/100] 03_to_10  L1=4.616  L1/zero=1.01  cos=-0.40  k=0.06
[031/100] 04_to_01  L1=3.136  L1/zero=1.00  cos=-0.22  k=0.01
[032/100] 04_to_02  L1=1.199  L1/zero=1.01  cos=-0.19  k=0.04
[033/100] 04_to_03  L1=0.474  L1/zero=1.12  cos=-0.47  k=0.22
[034/100] 04_to_04  L1=0.132  L1/zero=13208284.97  cos=nan  k=nan
[035/100] 04_to_05  L1=0.361  L1/zero=1.12  cos=-0.09  k=0.43
[036/100] 04_to_06  L1=0.495  L1/zero=1.03  cos=0.14  k=0.33
[037/100] 04_to_07  L1=1.130  L1/zero=1.08  cos=-0.07  k=0.29
[038/100] 04_to_08  L1=2.751  L1/zero=1.03  cos=-0.21  k=0.13
[039/100] 04_to_09  L1=4.760  L1/zero=1.02  cos=-0.44  k=0.08
[040/100] 04_to_10  L1=5.824  L1/zero=1.02  cos=-0.51  k=0.07
[041/100] 05_to_01  L1=3.530  L1/zero=1.00  cos=-0.12  k=0.01
[042/100] 05_to_02  L1=1.543  L1/zero=1.02  cos=-0.41  k=0.08
[043/100] 05_to_03  L1=0.799  L1/zero=1.07  cos=-0.38  k=0.22
[044/100] 05_to_04  L1=0.487  L1/zero=1.49  cos=-0.35  k=0.79
[045/100] 05_to_05  L1=0.247  L1/zero=24660579.86  cos=nan  k=nan
[046/100] 05_to_06  L1=0.354  L1/zero=1.49  cos=0.17  k=1.43
[047/100] 05_to_07  L1=1.173  L1/zero=1.13  cos=-0.14  k=0.32
[048/100] 05_to_08  L1=3.038  L1/zero=1.03  cos=-0.23  k=0.12
[049/100] 05_to_09  L1=5.414  L1/zero=1.03  cos=-0.55  k=0.07
[050/100] 05_to_10  L1=6.209  L1/zero=1.03  cos=-0.54  k=0.07
[051/100] 06_to_01  L1=3.532  L1/zero=1.01  cos=-0.47  k=0.05
[052/100] 06_to_02  L1=1.567  L1/zero=1.00  cos=-0.23  k=0.14
[053/100] 06_to_03  L1=0.944  L1/zero=1.06  cos=-0.19  k=0.29
[054/100] 06_to_04  L1=0.667  L1/zero=1.37  cos=-0.27  k=0.73
[055/100] 06_to_05  L1=0.472  L1/zero=1.89  cos=-0.11  k=1.64
[056/100] 06_to_06  L1=0.376  L1/zero=37646660.21  cos=nan  k=nan
[057/100] 06_to_07  L1=1.062  L1/zero=1.19  cos=-0.16  k=0.35
[058/100] 06_to_08  L1=2.887  L1/zero=1.02  cos=-0.21  k=0.12
[059/100] 06_to_09  L1=5.251  L1/zero=1.02  cos=-0.52  k=0.07
[060/100] 06_to_10  L1=6.148  L1/zero=1.02  cos=-0.51  k=0.07
[061/100] 07_to_01  L1=2.254  L1/zero=1.00  cos=-0.30  k=0.07
[062/100] 07_to_02  L1=0.985  L1/zero=0.99  cos=0.07  k=0.26
[063/100] 07_to_03  L1=1.020  L1/zero=1.01  cos=0.10  k=0.34
[064/100] 07_to_04  L1=1.136  L1/zero=1.04  cos=0.09  k=0.32
[065/100] 07_to_05  L1=1.257  L1/zero=1.09  cos=0.05  k=0.29
[066/100] 07_to_06  L1=1.106  L1/zero=1.18  cos=0.08  k=0.36
[067/100] 07_to_07  L1=0.408  L1/zero=40778559.45  cos=nan  k=nan
[068/100] 07_to_08  L1=1.577  L1/zero=1.05  cos=-0.14  k=0.23
[069/100] 07_to_09  L1=3.335  L1/zero=0.99  cos=-0.22  k=0.11
[070/100] 07_to_10  L1=4.056  L1/zero=1.01  cos=-0.42  k=0.10
[071/100] 08_to_01  L1=0.868  L1/zero=0.98  cos=-0.13  k=0.16
[072/100] 08_to_02  L1=1.647  L1/zero=0.99  cos=0.20  k=0.18
[073/100] 08_to_03  L1=2.425  L1/zero=1.02  cos=0.14  k=0.12
[074/100] 08_to_04  L1=3.018  L1/zero=1.03  cos=0.05  k=0.10
[075/100] 08_to_05  L1=3.338  L1/zero=1.03  cos=-0.00  k=0.09
[076/100] 08_to_06  L1=3.150  L1/zero=1.04  cos=0.02  k=0.09
[077/100] 08_to_07  L1=1.712  L1/zero=1.09  cos=0.10  k=0.19
[078/100] 08_to_08  L1=0.325  L1/zero=32460176.94  cos=nan  k=nan
[079/100] 08_to_09  L1=1.411  L1/zero=1.02  cos=-0.16  k=0.22
[080/100] 08_to_10  L1=2.084  L1/zero=1.00  cos=-0.26  k=0.18
[081/100] 09_to_01  L1=1.015  L1/zero=0.98  cos=0.22  k=0.14
[082/100] 09_to_02  L1=3.168  L1/zero=1.01  cos=0.12  k=0.08
[083/100] 09_to_03  L1=4.457  L1/zero=1.01  cos=0.11  k=0.04
[084/100] 09_to_04  L1=5.135  L1/zero=1.01  cos=-0.03  k=0.03
[085/100] 09_to_05  L1=5.497  L1/zero=1.01  cos=-0.17  k=0.03
[086/100] 09_to_06  L1=5.472  L1/zero=1.01  cos=-0.08  k=0.03
[087/100] 09_to_07  L1=3.639  L1/zero=1.02  cos=0.11  k=0.05
[088/100] 09_to_08  L1=1.517  L1/zero=1.07  cos=0.16  k=0.14
[089/100] 09_to_09  L1=0.281  L1/zero=28123199.94  cos=nan  k=nan
[090/100] 09_to_10  L1=0.660  L1/zero=1.24  cos=-0.20  k=0.50
[091/100] 10_to_01  L1=1.386  L1/zero=1.01  cos=0.15  k=0.09
[092/100] 10_to_02  L1=3.793  L1/zero=1.01  cos=0.13  k=0.04
[093/100] 10_to_03  L1=5.106  L1/zero=1.01  cos=0.03  k=0.02
[094/100] 10_to_04  L1=5.832  L1/zero=1.00  cos=-0.14  k=0.01
[095/100] 10_to_05  L1=6.215  L1/zero=1.00  cos=-0.19  k=0.02
[096/100] 10_to_06  L1=6.126  L1/zero=1.00  cos=-0.09  k=0.02
[097/100] 10_to_07  L1=4.397  L1/zero=1.00  cos=0.17  k=0.02
[098/100] 10_to_08  L1=2.235  L1/zero=1.02  cos=0.18  k=0.06
[099/100] 10_to_09  L1=0.621  L1/zero=1.17  cos=0.11  k=0.38
[100/100] 10_to_10  L1=0.258  L1/zero=25829431.41  cos=nan  k=nan

[encoder|elekta] Directed mean: L1=2.461  L1/zero=1.05  cos=-0.10  k=0.16  beat_zero=22%
wrote /home/abhishek/Voxel_GAN/PopulationStudy/ClinicalExperiments/Experiment2/EncoderCRB/plots/qc_elekta/P3/CE_P3_V_01 (100 pngs)
[2026-08-26 10:31:18] QC elekta encoder CE_P4_V_01
[ckpt] cond_dim=2 phase=linear
[encoder|elekta] scan=CE_P4_V_01 pairs=100 panels=100 ckpt=crb_enc_mse_cyclic_full_spare_generator.pth out=/home/abhishek/Voxel_GAN/PopulationStudy/ClinicalExperiments/Experiment2/EncoderCRB/plots/qc_elekta/P4/CE_P4_V_01
[001/100] 01_to_01  L1=0.013  L1/zero=1304893.01  cos=nan  k=nan
[002/100] 01_to_02  L1=0.446  L1/zero=0.99  cos=0.12  k=0.14
[003/100] 01_to_03  L1=0.800  L1/zero=0.96  cos=0.30  k=0.14
[004/100] 01_to_04  L1=1.074  L1/zero=0.95  cos=0.38  k=0.18
[005/100] 01_to_05  L1=1.310  L1/zero=0.95  cos=0.39  k=0.18
[006/100] 01_to_06  L1=1.481  L1/zero=1.00  cos=0.21  k=0.18
[007/100] 01_to_07  L1=0.974  L1/zero=0.95  cos=0.34  k=0.22
[008/100] 01_to_08  L1=0.572  L1/zero=0.99  cos=0.18  k=0.25
[009/100] 01_to_09  L1=0.463  L1/zero=1.03  cos=-0.05  k=0.23
[010/100] 01_to_10  L1=0.334  L1/zero=1.02  cos=-0.04  k=0.17
[011/100] 02_to_01  L1=0.405  L1/zero=0.94  cos=0.34  k=0.22
[012/100] 02_to_02  L1=0.019  L1/zero=1891917.92  cos=nan  k=nan
[013/100] 02_to_03  L1=0.332  L1/zero=0.98  cos=0.17  k=0.17
[014/100] 02_to_04  L1=0.634  L1/zero=0.95  cos=0.32  k=0.20
[015/100] 02_to_05  L1=0.916  L1/zero=0.95  cos=0.36  k=0.18
[016/100] 02_to_06  L1=1.076  L1/zero=0.96  cos=0.40  k=0.14
[017/100] 02_to_07  L1=0.852  L1/zero=0.95  cos=0.42  k=0.14
[018/100] 02_to_08  L1=0.820  L1/zero=1.00  cos=-0.02  k=0.15
[019/100] 02_to_09  L1=0.974  L1/zero=1.01  cos=-0.14  k=0.07
[020/100] 02_to_10  L1=0.855  L1/zero=0.99  cos=0.08  k=0.09
[021/100] 03_to_01  L1=0.707  L1/zero=0.92  cos=0.44  k=0.35
[022/100] 03_to_02  L1=0.317  L1/zero=0.94  cos=0.27  k=0.33
[023/100] 03_to_03  L1=0.018  L1/zero=1767648.94  cos=nan  k=nan
[024/100] 03_to_04  L1=0.268  L1/zero=0.97  cos=0.23  k=0.24
[025/100] 03_to_05  L1=0.606  L1/zero=0.96  cos=0.36  k=0.16
[026/100] 03_to_06  L1=0.790  L1/zero=0.94  cos=0.39  k=0.19
[027/100] 03_to_07  L1=0.844  L1/zero=0.95  cos=0.35  k=0.17
[028/100] 03_to_08  L1=1.027  L1/zero=1.00  cos=0.09  k=0.14
[029/100] 03_to_09  L1=1.238  L1/zero=1.01  cos=-0.09  k=0.07
[030/100] 03_to_10  L1=1.134  L1/zero=1.00  cos=0.19  k=0.10
[031/100] 04_to_01  L1=0.950  L1/zero=0.92  cos=0.41  k=0.35
[032/100] 04_to_02  L1=0.616  L1/zero=0.98  cos=0.28  k=0.25
[033/100] 04_to_03  L1=0.259  L1/zero=0.96  cos=0.29  k=0.28
[034/100] 04_to_04  L1=0.031  L1/zero=3108299.15  cos=nan  k=nan
[035/100] 04_to_05  L1=0.350  L1/zero=0.98  cos=0.15  k=0.13
[036/100] 04_to_06  L1=0.563  L1/zero=0.97  cos=0.27  k=0.12
[037/100] 04_to_07  L1=0.709  L1/zero=1.00  cos=0.08  k=0.14
[038/100] 04_to_08  L1=1.069  L1/zero=1.03  cos=-0.25  k=0.09
[039/100] 04_to_09  L1=1.450  L1/zero=1.02  cos=-0.08  k=0.09
[040/100] 04_to_10  L1=1.327  L1/zero=1.00  cos=0.21  k=0.15
[041/100] 05_to_01  L1=1.252  L1/zero=0.96  cos=0.35  k=0.22
[042/100] 05_to_02  L1=0.891  L1/zero=0.99  cos=0.27  k=0.22
[043/100] 05_to_03  L1=0.584  L1/zero=0.97  cos=0.31  k=0.24
[044/100] 05_to_04  L1=0.319  L1/zero=0.97  cos=0.20  k=0.32
[045/100] 05_to_05  L1=0.048  L1/zero=4801648.86  cos=nan  k=nan
[046/100] 05_to_06  L1=0.298  L1/zero=1.06  cos=-0.19  k=0.30
[047/100] 05_to_07  L1=0.703  L1/zero=1.06  cos=-0.32  k=0.14
[048/100] 05_to_08  L1=1.226  L1/zero=1.05  cos=-0.31  k=0.11
[049/100] 05_to_09  L1=1.607  L1/zero=1.04  cos=-0.20  k=0.10
[050/100] 05_to_10  L1=1.669  L1/zero=1.02  cos=-0.02  k=0.13
[051/100] 06_to_01  L1=1.415  L1/zero=1.04  cos=0.04  k=0.19
[052/100] 06_to_02  L1=1.030  L1/zero=0.98  cos=0.33  k=0.26
[053/100] 06_to_03  L1=0.745  L1/zero=0.93  cos=0.43  k=0.28
[054/100] 06_to_04  L1=0.518  L1/zero=0.92  cos=0.44  k=0.33
[055/100] 06_to_05  L1=0.268  L1/zero=0.95  cos=0.33  k=0.56
[056/100] 06_to_06  L1=0.082  L1/zero=8246521.65  cos=nan  k=nan
[057/100] 06_to_07  L1=0.556  L1/zero=1.11  cos=-0.20  k=0.22
[058/100] 06_to_08  L1=1.123  L1/zero=1.07  cos=-0.22  k=0.14
[059/100] 06_to_09  L1=1.533  L1/zero=1.06  cos=-0.21  k=0.12
[060/100] 06_to_10  L1=1.712  L1/zero=1.04  cos=-0.13  k=0.14
[061/100] 07_to_01  L1=1.036  L1/zero=1.07  cos=-0.06  k=0.29
[062/100] 07_to_02  L1=0.832  L1/zero=0.93  cos=0.48  k=0.26
[063/100] 07_to_03  L1=0.777  L1/zero=0.89  cos=0.57  k=0.24
[064/100] 07_to_04  L1=0.661  L1/zero=0.92  cos=0.44  k=0.26
[065/100] 07_to_05  L1=0.667  L1/zero=0.98  cos=0.19  k=0.20
[066/100] 07_to_06  L1=0.520  L1/zero=1.01  cos=0.05  k=0.22
[067/100] 07_to_07  L1=0.083  L1/zero=8344314.25  cos=nan  k=nan
[068/100] 07_to_08  L1=0.533  L1/zero=1.12  cos=-0.10  k=0.29
[069/100] 07_to_09  L1=1.011  L1/zero=1.09  cos=-0.17  k=0.20
[070/100] 07_to_10  L1=1.199  L1/zero=1.06  cos=-0.10  k=0.20
[071/100] 08_to_01  L1=0.599  L1/zero=1.06  cos=0.02  k=0.37
[072/100] 08_to_02  L1=0.872  L1/zero=1.01  cos=-0.01  k=0.23
[073/100] 08_to_03  L1=1.059  L1/zero=0.98  cos=0.19  k=0.16
[074/100] 08_to_04  L1=1.098  L1/zero=1.01  cos=-0.00  k=0.14
[075/100] 08_to_05  L1=1.284  L1/zero=1.03  cos=-0.14  k=0.11
[076/100] 08_to_06  L1=1.168  L1/zero=1.05  cos=-0.22  k=0.11
[077/100] 08_to_07  L1=0.533  L1/zero=1.06  cos=-0.02  k=0.22
[078/100] 08_to_08  L1=0.077  L1/zero=7659032.20  cos=nan  k=nan
[079/100] 08_to_09  L1=0.452  L1/zero=1.13  cos=-0.09  k=0.34
[080/100] 08_to_10  L1=0.691  L1/zero=1.07  cos=-0.03  k=0.31
[081/100] 09_to_01  L1=0.491  L1/zero=1.06  cos=-0.05  k=0.31
[082/100] 09_to_02  L1=1.042  L1/zero=1.02  cos=-0.11  k=0.15
[083/100] 09_to_03  L1=1.320  L1/zero=1.02  cos=-0.20  k=0.10
[084/100] 09_to_04  L1=1.571  L1/zero=1.03  cos=-0.24  k=0.09
[085/100] 09_to_05  L1=1.761  L1/zero=1.05  cos=-0.30  k=0.10
[086/100] 09_to_06  L1=1.669  L1/zero=1.07  cos=-0.27  k=0.12
[087/100] 09_to_07  L1=1.044  L1/zero=1.05  cos=-0.13  k=0.15
[088/100] 09_to_08  L1=0.444  L1/zero=1.07  cos=0.00  k=0.26
[089/100] 09_to_09  L1=0.073  L1/zero=7290020.59  cos=nan  k=nan
[090/100] 09_to_10  L1=0.252  L1/zero=1.17  cos=0.07  k=0.70
[091/100] 10_to_01  L1=0.379  L1/zero=1.12  cos=-0.08  k=0.38
[092/100] 10_to_02  L1=0.948  L1/zero=1.03  cos=-0.11  k=0.12
[093/100] 10_to_03  L1=1.261  L1/zero=1.02  cos=-0.11  k=0.10
[094/100] 10_to_04  L1=1.489  L1/zero=1.03  cos=-0.05  k=0.11
[095/100] 10_to_05  L1=1.875  L1/zero=1.05  cos=-0.24  k=0.11
[096/100] 10_to_06  L1=1.863  L1/zero=1.05  cos=-0.16  k=0.13
[097/100] 10_to_07  L1=1.288  L1/zero=1.04  cos=-0.09  k=0.17
[098/100] 10_to_08  L1=0.672  L1/zero=1.03  cos=0.01  k=0.21
[099/100] 10_to_09  L1=0.250  L1/zero=1.09  cos=0.03  k=0.53
[100/100] 10_to_10  L1=0.065  L1/zero=6496439.13  cos=nan  k=nan

[encoder|elekta] Directed mean: L1=0.896  L1/zero=1.01  cos=0.08  k=0.20  beat_zero=46%
wrote /home/abhishek/Voxel_GAN/PopulationStudy/ClinicalExperiments/Experiment2/EncoderCRB/plots/qc_elekta/P4/CE_P4_V_01 (100 pngs)
[2026-08-26 10:32:02] QC elekta encoder CE_P5_V_01
[ckpt] cond_dim=2 phase=linear
[encoder|elekta] scan=CE_P5_V_01 pairs=100 panels=100 ckpt=crb_enc_mse_cyclic_full_spare_generator.pth out=/home/abhishek/Voxel_GAN/PopulationStudy/ClinicalExperiments/Experiment2/EncoderCRB/plots/qc_elekta/P5/CE_P5_V_01
[001/100] 01_to_01  L1=0.004  L1/zero=358753.23  cos=nan  k=nan
[002/100] 01_to_02  L1=0.573  L1/zero=0.92  cos=0.43  k=0.18
[003/100] 01_to_03  L1=1.390  L1/zero=0.95  cos=0.39  k=0.13
[004/100] 01_to_04  L1=1.986  L1/zero=0.94  cos=0.47  k=0.13
[005/100] 01_to_05  L1=2.313  L1/zero=0.95  cos=0.46  k=0.12
[006/100] 01_to_06  L1=2.328  L1/zero=0.95  cos=0.49  k=0.13
[007/100] 01_to_07  L1=1.788  L1/zero=0.90  cos=0.50  k=0.19
[008/100] 01_to_08  L1=1.171  L1/zero=0.88  cos=0.43  k=0.27
[009/100] 01_to_09  L1=0.382  L1/zero=1.00  cos=0.28  k=0.40
[010/100] 01_to_10  L1=0.222  L1/zero=1.11  cos=-0.20  k=0.30
[011/100] 02_to_01  L1=0.486  L1/zero=0.94  cos=0.47  k=0.13
[012/100] 02_to_02  L1=0.002  L1/zero=212854.17  cos=nan  k=nan
[013/100] 02_to_03  L1=0.643  L1/zero=0.93  cos=0.45  k=0.18
[014/100] 02_to_04  L1=1.200  L1/zero=0.93  cos=0.52  k=0.17
[015/100] 02_to_05  L1=1.524  L1/zero=0.92  cos=0.57  k=0.17
[016/100] 02_to_06  L1=1.548  L1/zero=0.90  cos=0.57  k=0.19
[017/100] 02_to_07  L1=1.240  L1/zero=0.89  cos=0.43  k=0.23
[018/100] 02_to_08  L1=0.957  L1/zero=1.01  cos=0.17  k=0.17
[019/100] 02_to_09  L1=0.664  L1/zero=1.01  cos=0.06  k=0.17
[020/100] 02_to_10  L1=0.735  L1/zero=0.98  cos=0.29  k=0.19
[021/100] 03_to_01  L1=1.207  L1/zero=0.96  cos=0.34  k=0.13
[022/100] 03_to_02  L1=0.515  L1/zero=0.92  cos=0.53  k=0.22
[023/100] 03_to_03  L1=0.006  L1/zero=613463.81  cos=nan  k=nan
[024/100] 03_to_04  L1=0.423  L1/zero=0.87  cos=0.62  k=0.26
[025/100] 03_to_05  L1=0.751  L1/zero=0.88  cos=0.58  k=0.26
[026/100] 03_to_06  L1=0.885  L1/zero=0.89  cos=0.48  k=0.22
[027/100] 03_to_07  L1=0.979  L1/zero=1.02  cos=0.19  k=0.17
[028/100] 03_to_08  L1=1.180  L1/zero=1.02  cos=-0.01  k=0.10
[029/100] 03_to_09  L1=1.257  L1/zero=0.97  cos=0.26  k=0.13
[030/100] 03_to_10  L1=1.355  L1/zero=0.93  cos=0.46  k=0.22
[031/100] 04_to_01  L1=1.737  L1/zero=0.96  cos=0.33  k=0.15
[032/100] 04_to_02  L1=1.024  L1/zero=0.92  cos=0.53  k=0.20
[033/100] 04_to_03  L1=0.392  L1/zero=0.92  cos=0.54  k=0.21
[034/100] 04_to_04  L1=0.004  L1/zero=379102.14  cos=nan  k=nan
[035/100] 04_to_05  L1=0.291  L1/zero=0.92  cos=0.43  k=0.22
[036/100] 04_to_06  L1=0.509  L1/zero=0.95  cos=0.35  k=0.19
[037/100] 04_to_07  L1=0.903  L1/zero=1.02  cos=0.15  k=0.13
[038/100] 04_to_08  L1=1.394  L1/zero=0.99  cos=0.25  k=0.08
[039/100] 04_to_09  L1=1.781  L1/zero=0.99  cos=0.18  k=0.09
[040/100] 04_to_10  L1=1.915  L1/zero=0.98  cos=0.29  k=0.14
[041/100] 05_to_01  L1=2.078  L1/zero=0.98  cos=0.23  k=0.13
[042/100] 05_to_02  L1=1.331  L1/zero=0.93  cos=0.45  k=0.20
[043/100] 05_to_03  L1=0.667  L1/zero=0.91  cos=0.47  k=0.22
[044/100] 05_to_04  L1=0.271  L1/zero=0.94  cos=0.31  k=0.22
[045/100] 05_to_05  L1=0.001  L1/zero=139683.53  cos=nan  k=nan
[046/100] 05_to_06  L1=0.272  L1/zero=1.00  cos=0.24  k=0.12
[047/100] 05_to_07  L1=0.784  L1/zero=0.97  cos=0.33  k=0.12
[048/100] 05_to_08  L1=1.455  L1/zero=0.98  cos=0.24  k=0.09
[049/100] 05_to_09  L1=1.986  L1/zero=1.00  cos=0.12  k=0.09
[050/100] 05_to_10  L1=2.284  L1/zero=1.00  cos=0.07  k=0.10
[051/100] 06_to_01  L1=2.061  L1/zero=0.97  cos=0.24  k=0.16
[052/100] 06_to_02  L1=1.322  L1/zero=0.90  cos=0.45  k=0.28
[053/100] 06_to_03  L1=0.752  L1/zero=0.90  cos=0.38  k=0.27
[054/100] 06_to_04  L1=0.448  L1/zero=0.97  cos=0.25  k=0.26
[055/100] 06_to_05  L1=0.270  L1/zero=1.02  cos=0.05  k=0.11
[056/100] 06_to_06  L1=0.002  L1/zero=208293.51  cos=nan  k=nan
[057/100] 06_to_07  L1=0.484  L1/zero=0.95  cos=0.44  k=0.14
[058/100] 06_to_08  L1=1.221  L1/zero=0.97  cos=0.29  k=0.11
[059/100] 06_to_09  L1=1.808  L1/zero=0.99  cos=0.18  k=0.12
[060/100] 06_to_10  L1=2.187  L1/zero=0.99  cos=0.17  k=0.14
[061/100] 07_to_01  L1=1.494  L1/zero=0.90  cos=0.42  k=0.30
[062/100] 07_to_02  L1=1.035  L1/zero=0.90  cos=0.37  k=0.38
[063/100] 07_to_03  L1=0.803  L1/zero=1.02  cos=0.16  k=0.23
[064/100] 07_to_04  L1=0.835  L1/zero=1.01  cos=0.10  k=0.16
[065/100] 07_to_05  L1=0.741  L1/zero=0.97  cos=0.26  k=0.15
[066/100] 07_to_06  L1=0.484  L1/zero=0.94  cos=0.41  k=0.19
[067/100] 07_to_07  L1=0.008  L1/zero=757184.72  cos=nan  k=nan
[068/100] 07_to_08  L1=0.518  L1/zero=0.90  cos=0.57  k=0.23
[069/100] 07_to_09  L1=1.194  L1/zero=0.94  cos=0.38  k=0.20
[070/100] 07_to_10  L1=1.600  L1/zero=0.91  cos=0.43  k=0.24
[071/100] 08_to_01  L1=0.926  L1/zero=0.93  cos=0.34  k=0.25
[072/100] 08_to_02  L1=0.765  L1/zero=1.06  cos=-0.02  k=0.19
[073/100] 08_to_03  L1=1.118  L1/zero=1.01  cos=-0.04  k=0.11
[074/100] 08_to_04  L1=1.389  L1/zero=0.99  cos=0.16  k=0.08
[075/100] 08_to_05  L1=1.508  L1/zero=0.99  cos=0.16  k=0.07
[076/100] 08_to_06  L1=1.266  L1/zero=0.99  cos=0.20  k=0.09
[077/100] 08_to_07  L1=0.588  L1/zero=0.95  cos=0.41  k=0.15
[078/100] 08_to_08  L1=0.005  L1/zero=520148.64  cos=nan  k=nan
[079/100] 08_to_09  L1=0.440  L1/zero=0.93  cos=0.41  k=0.36
[080/100] 08_to_10  L1=0.866  L1/zero=0.91  cos=0.46  k=0.28
[081/100] 09_to_01  L1=0.398  L1/zero=1.07  cos=0.20  k=0.49
[082/100] 09_to_02  L1=0.798  L1/zero=1.06  cos=-0.33  k=0.16
[083/100] 09_to_03  L1=1.407  L1/zero=0.99  cos=0.20  k=0.10
[084/100] 09_to_04  L1=1.874  L1/zero=0.98  cos=0.34  k=0.08
[085/100] 09_to_05  L1=2.116  L1/zero=0.98  cos=0.26  k=0.08
[086/100] 09_to_06  L1=2.064  L1/zero=0.97  cos=0.30  k=0.09
[087/100] 09_to_07  L1=1.464  L1/zero=0.96  cos=0.38  k=0.11
[088/100] 09_to_08  L1=0.482  L1/zero=0.88  cos=0.51  k=0.23
[089/100] 09_to_09  L1=0.004  L1/zero=410054.20  cos=nan  k=nan
